Timestamp,Campus_Location,Ambient_Temp_C,Activity_Level,Total_Demand_Liters,Day_of_Week,Month,Weekend ,Academic_Status
2025-05-22,Central_Canteen,33.6,High,531,3,5,NO,Vacation
2025-05-23,Main_Hostel_A,29.3,Low,410.4,4,5,NO,Vacation
2025-05-24,Central_Library,38.2,Low,14.88,5,5,YES,Vacation
2025-05-25,Campus_Laundry,40.7,Low,693.9,6,5,YES,Vacation
2025-05-26,Indoor_Stadium,40.9,Medium,537,0,5,NO,Vacation
2025-05-27,Main_Hostel_A,24.6,High,579.6,1,5,NO,Vacation
2025-05-28,Central_Canteen,25.9,Low,339,2,5,NO,Vacation
2025-05-29,Girls_Hostel_B,18.1,Medium,412.2,3,5,NO,Vacation
2025-05-30,Campus_Laundry,17.5,Medium,604.8,4,5,NO,Vacation
2025-05-31,Boys_Hostel_C,34.2,Medium,711.36,5,5,YES,Vacation
2025-06-01,Girls_Hostel_B,17.9,Low,421.2,6,6,YES,Vacation
2025-06-02,Garden_Irrigation,40.3,Low,1325,0,6,NO,Vacation
2025-06-03,Campus_Laundry,34.2,Medium,820.8,1,6,NO,Vacation
2025-06-04,Girls_Hostel_B,30,Medium,505.8,2,6,NO,Vacation
2025-06-05,Academic_Block_1,34.7,Low,396,3,6,NO,Vacation
2025-06-06,Indoor_Stadium,26.1,Low,289.5,4,6,NO,Vacation
2025-06-07,Garden_Irrigation,24.8,Medium,1415,5,6,YES,Vacation
2025-06-08,Campus_Laundry,33.8,Medium,758.7,6,6,YES,Vacation
2025-06-09,Main_Hostel_A,37.9,Medium,563.4,0,6,NO,Vacation
2025-06-10,Main_Hostel_A,32.7,Low,464.4,1,6,NO,Vacation
2025-06-11,Garden_Irrigation,28.3,Medium,1380,2,6,NO,Vacation
2025-06-12,Indoor_Stadium,38,Low,369,3,6,NO,Vacation
2025-06-13,Academic_Block_1,25.4,Low,268.5,4,6,NO,Vacation
2025-06-14,Garden_Irrigation,34.7,High,1735,5,6,YES,Vacation
2025-06-15,Campus_Laundry,37.3,Medium,920.7,6,6,YES,Vacation
2025-06-16,Central_Canteen,38.3,High,550.5,0,6,NO,Vacation
2025-06-17,Central_Library,32.6,Low,146.4,1,6,NO,Vacation
2025-06-18,Garden_Irrigation,31,Low,1100,2,6,NO,Vacation
2025-06-19,Academic_Block_1,27.8,Low,351,3,6,NO,Vacation
2025-06-20,Boys_Hostel_C,39.7,Medium,635.4,4,6,NO,Vacation
2025-06-21,Academic_Block_1,34,Low,34.8,5,6,YES,Vacation
2025-06-22,Boys_Hostel_C,31.1,High,830.7,6,6,YES,Vacation
2025-06-23,Central_Canteen,41.5,Medium,526.5,0,6,NO,Vacation
2025-06-24,Main_Hostel_A,18.9,Medium,430.2,1,6,NO,Vacation
2025-06-25,Garden_Irrigation,41.5,Medium,1675,2,6,NO,Vacation
2025-06-26,Central_Canteen,28.4,Low,313.5,3,6,NO,Vacation
2025-06-27,Central_Library,25.9,Low,116.4,4,6,NO,Vacation
2025-06-28,Indoor_Stadium,22.2,Low,309,5,6,YES,Vacation
2025-06-29,Academic_Block_1,16.6,High,40.5,6,6,YES,Vacation
2025-06-30,Indoor_Stadium,18.1,Medium,375,0,6,NO,Vacation
2025-07-01,Central_Library,34.8,Low,502,1,7,NO,Regular
2025-07-02,Main_Hostel_A,25.2,Medium,1704,2,7,NO,Regular
2025-07-03,Girls_Hostel_B,31.4,Medium,1674,3,7,NO,Regular
2025-07-04,Central_Canteen,16.7,Medium,1200,4,7,NO,Regular
2025-07-05,Central_Canteen,29.9,Low,1120,5,7,YES,Regular
2025-07-06,Boys_Hostel_C,29.7,Low,1560,6,7,YES,Regular
2025-07-07,Garden_Irrigation,39.5,Low,1375,0,7,NO,Regular
2025-07-08,Central_Canteen,29.5,Medium,1340,1,7,NO,Regular
2025-07-09,Campus_Laundry,30.6,Low,1980,2,7,NO,Regular
2025-07-10,Indoor_Stadium,23.2,Low,850,3,7,NO,Regular
2025-07-11,Garden_Irrigation,24.9,Medium,1355,4,7,NO,Regular
2025-07-12,Central_Canteen,27.9,High,1560,5,7,YES,Regular
2025-07-13,Central_Library,18.5,Medium,48.6,6,7,YES,Regular
2025-07-14,Academic_Block_1,23.9,Low,855,0,7,NO,Regular
2025-07-15,Central_Library,23.5,Medium,534,1,7,NO,Regular
2025-07-16,Central_Canteen,32.3,High,1600,2,7,NO,Regular
2025-07-17,Boys_Hostel_C,28,Medium,1548,3,7,NO,Regular
2025-07-18,Campus_Laundry,30.1,Low,2034,4,7,NO,Regular
2025-07-19,Central_Canteen,38.8,Medium,1740,5,7,YES,Regular
2025-07-20,Girls_Hostel_B,36.4,Medium,2441.4,6,7,YES,Regular
2025-07-21,Garden_Irrigation,34.6,Medium,1670,0,7,NO,Regular
2025-07-22,Main_Hostel_A,29.1,Medium,1590,1,7,NO,Regular
2025-07-23,Academic_Block_1,37.2,Medium,1710,2,7,NO,Regular
2025-07-24,Boys_Hostel_C,41.9,Medium,2124,3,7,NO,Regular
2025-07-25,Central_Library,40.2,Low,516,4,7,NO,Regular
2025-07-26,Main_Hostel_A,23.6,Medium,2129.4,5,7,YES,Regular
2025-07-27,Central_Canteen,22.9,Low,1000,6,7,YES,Regular
2025-07-28,Central_Canteen,28.9,Low,1165,0,7,NO,Regular
2025-07-29,Campus_Laundry,24.3,Low,1908,1,7,NO,Regular
2025-07-30,Central_Library,15.9,Medium,440,2,7,NO,Regular
2025-07-31,Central_Library,34.4,Low,490,3,7,NO,Regular
2025-08-01,Garden_Irrigation,38.7,High,1780,4,8,NO,Regular
2025-08-02,Girls_Hostel_B,18,Medium,1778.4,5,8,YES,Regular
2025-08-03,Main_Hostel_A,31.4,Low,1755,6,8,YES,Regular
2025-08-04,Central_Library,30.4,Medium,608,0,8,NO,Regular
2025-08-05,Academic_Block_1,23.7,Medium,1230,1,8,NO,Regular
2025-08-06,Boys_Hostel_C,32,Low,1386,2,8,NO,Regular
2025-08-07,Indoor_Stadium,33.1,Medium,1515,3,8,NO,Regular
2025-08-08,Indoor_Stadium,39.6,Medium,1720,4,8,NO,Regular
2025-08-09,Academic_Block_1,34.1,Medium,147.5,5,8,YES,Regular
2025-08-10,Central_Library,37.4,Medium,67.2,6,8,YES,Regular
2025-08-11,Indoor_Stadium,29.7,Medium,1470,0,8,NO,Regular
2025-08-12,Boys_Hostel_C,21.2,Low,1224,1,8,NO,Regular
2025-08-13,Central_Library,40.8,Medium,702,2,8,NO,Regular
2025-08-14,Garden_Irrigation,21.2,Low,955,3,8,NO,Regular
2025-08-15,Central_Library,25.3,Medium,574,4,8,NO,Regular
2025-08-16,Garden_Irrigation,24,Low,1080,5,8,YES,Regular
2025-08-17,Central_Library,38.9,Medium,66.2,6,8,YES,Regular
2025-08-18,Garden_Irrigation,17.7,High,1265,0,8,NO,Regular
2025-08-19,Garden_Irrigation,35.2,Medium,1625,1,8,NO,Regular
2025-08-20,Academic_Block_1,18.8,Medium,1225,2,8,NO,Regular
2025-08-21,Indoor_Stadium,22.3,Medium,1150,3,8,NO,Regular
2025-08-22,Campus_Laundry,17.1,Medium,2214,4,8,NO,Regular
2025-08-23,Central_Canteen,34.9,Medium,1530,5,8,YES,Regular
2025-08-24,Central_Canteen,33.6,Low,1110,6,8,YES,Regular
2025-08-25,Boys_Hostel_C,24.7,High,1692,0,8,NO,Regular
2025-08-26,Central_Library,18.1,Medium,478,1,8,NO,Regular
2025-08-27,Main_Hostel_A,20.4,Low,1074,2,8,NO,Regular
2025-08-28,Academic_Block_1,30.6,Low,1190,3,8,NO,Regular
2025-08-29,Boys_Hostel_C,33,Low,1500,4,8,NO,Regular
2025-08-30,Boys_Hostel_C,22,High,2152.8,5,8,YES,Regular
2025-08-31,Campus_Laundry,15.9,Medium,2160,6,8,YES,Regular
2025-09-01,Boys_Hostel_C,19.4,High,1518,0,9,NO,Regular
2025-09-02,Central_Library,20.8,Low,388,1,9,NO,Regular
2025-09-03,Girls_Hostel_B,16.4,Medium,1356,2,9,NO,Regular
2025-09-04,Girls_Hostel_B,42,Medium,2082,3,9,NO,Regular
2025-09-05,Garden_Irrigation,41.7,Medium,1750,4,9,NO,Regular
2025-09-06,Garden_Irrigation,33.2,High,1730,5,9,YES,Regular
2025-09-07,Main_Hostel_A,32.8,Medium,2519.4,6,9,YES,Regular
2025-09-08,Academic_Block_1,31.5,Low,1215,0,9,NO,Regular
2025-09-09,Indoor_Stadium,39.3,Medium,1575,1,9,NO,Regular
2025-09-10,Academic_Block_1,25,Medium,1210,2,9,NO,Regular
2025-09-11,Garden_Irrigation,34.2,Low,1175,3,9,NO,Regular
2025-09-12,Boys_Hostel_C,16.8,Low,1062,4,9,NO,Regular
2025-09-13,Academic_Block_1,38,Medium,172.5,5,9,YES,Regular
2025-09-14,Central_Canteen,30.1,High,1735,6,9,YES,Regular
2025-09-15,Central_Canteen,41.1,Low,1315,0,9,NO,Regular
2025-09-16,Girls_Hostel_B,31.7,High,2082,1,9,NO,Regular
2025-09-17,Girls_Hostel_B,20.4,High,1686,2,9,NO,Regular
2025-09-18,Main_Hostel_A,41.1,Medium,1944,3,9,NO,Regular
2025-09-19,Boys_Hostel_C,15,Medium,1386,4,9,NO,Regular
2025-09-20,Campus_Laundry,39.5,High,3348,5,9,YES,Regular
2025-09-21,Garden_Irrigation,29.1,Medium,1450,6,9,YES,Regular
2025-09-22,Girls_Hostel_B,29,High,1908,0,9,NO,Regular
2025-09-23,Garden_Irrigation,30.6,Medium,1475,1,9,NO,Regular
2025-09-24,Central_Library,34.8,Low,478,2,9,NO,Regular
2025-09-25,Central_Library,25.2,Medium,570,3,9,NO,Regular
2025-09-26,Campus_Laundry,27.5,Low,1827,4,9,NO,Regular
2025-09-27,Academic_Block_1,31.4,Low,127,5,9,YES,Regular
2025-09-28,Central_Library,19.8,Medium,49.4,6,9,YES,Regular
2025-09-29,Central_Library,35.3,Medium,636,0,9,NO,Regular
2025-09-30,Main_Hostel_A,29.9,Medium,1602,1,9,NO,Regular
2025-10-01,Central_Library,35.7,Medium,580,2,10,NO,Regular
2025-10-02,Girls_Hostel_B,20,Low,1206,3,10,NO,Regular
2025-10-03,Indoor_Stadium,31.4,Low,1140,4,10,NO,Regular
2025-10-04,Central_Library,23.5,High,60,5,10,YES,Regular
2025-10-05,Main_Hostel_A,31.1,High,2581.8,6,10,YES,Regular
2025-10-06,Girls_Hostel_B,19.9,Low,1170,0,10,NO,Regular
2025-10-07,Central_Library,39.9,Low,598,1,10,NO,Regular
2025-10-08,Girls_Hostel_B,30.4,Medium,1614,2,10,NO,Regular
2025-10-09,Central_Library,26.2,High,572,3,10,NO,Regular
2025-10-10,Garden_Irrigation,26.7,Low,1095,4,10,NO,Regular
2025-10-11,Central_Canteen,20.2,Medium,1190,5,10,YES,Regular
2025-10-12,Main_Hostel_A,25.8,Medium,1879.8,6,10,YES,Regular
2025-10-13,Boys_Hostel_C,36.6,Low,1674,0,10,NO,Regular
2025-10-14,Boys_Hostel_C,18.5,Medium,1344,1,10,NO,Regular
2025-10-15,Garden_Irrigation,19.9,Low,895,2,10,NO,Regular
2025-10-16,Indoor_Stadium,26,Medium,1280,3,10,NO,Regular
2025-10-17,Main_Hostel_A,27.7,High,2034,4,10,NO,Regular
2025-10-18,Central_Library,30.1,Medium,53.2,5,10,YES,Regular
2025-10-19,Campus_Laundry,23.1,Medium,2061,6,10,YES,Regular
2025-10-20,Boys_Hostel_C,16.3,Medium,1332,0,10,NO,Regular
2025-10-21,Garden_Irrigation,40.1,High,1925,1,10,NO,Regular
2025-10-22,Central_Library,31.2,Low,484,2,10,NO,Regular
2025-10-23,Girls_Hostel_B,28.9,Medium,1542,3,10,NO,Regular
2025-10-24,Campus_Laundry,17.7,Medium,2088,4,10,NO,Regular
2025-10-25,Indoor_Stadium,41.8,Medium,1665,5,10,YES,Regular
2025-10-26,Academic_Block_1,23.2,High,140.5,6,10,YES,Regular
2025-10-27,Central_Library,22.9,Medium,550,0,10,NO,Regular
2025-10-28,Boys_Hostel_C,34,Low,1620,1,10,NO,Regular
2025-10-29,Campus_Laundry,21.2,High,2754,2,10,NO,Regular
2025-10-30,Indoor_Stadium,20.3,Medium,1225,3,10,NO,Regular
2025-10-31,Garden_Irrigation,32.8,High,1775,4,10,NO,Regular
2025-11-01,Campus_Laundry,25.1,Medium,2367,5,11,YES,Exams
2025-11-02,Central_Library,29.2,Medium,70.5,6,11,YES,Exams
2025-11-03,Main_Hostel_A,37.2,Medium,2512.5,0,11,NO,Exams
2025-11-04,Boys_Hostel_C,40.1,Low,2205,1,11,NO,Exams
2025-11-05,Main_Hostel_A,33.5,Medium,2145,2,11,NO,Exams
2025-11-06,Central_Library,34.5,Low,625,3,11,NO,Exams
2025-11-07,Indoor_Stadium,41.2,High,1795,4,11,NO,Exams
2025-11-08,Campus_Laundry,27.7,Low,2079,5,11,YES,Exams
2025-11-09,Boys_Hostel_C,26.1,Low,2262,6,11,YES,Exams
2025-11-10,Main_Hostel_A,25.7,Medium,2032.5,0,11,NO,Exams
2025-11-11,Central_Canteen,22.9,Low,1005,1,11,NO,Exams
2025-11-12,Boys_Hostel_C,18.2,Medium,1732.5,2,11,NO,Exams
2025-11-13,Boys_Hostel_C,29.9,Medium,2205,3,11,NO,Exams
2025-11-14,Central_Library,21.4,Medium,670,4,11,NO,Exams
2025-11-15,Boys_Hostel_C,20.3,Medium,2515.5,5,11,YES,Exams
2025-11-16,Main_Hostel_A,27.1,Low,1989,6,11,YES,Exams
2025-11-17,Main_Hostel_A,30.8,Medium,1995,0,11,NO,Exams
2025-11-18,Academic_Block_1,39.4,Medium,1680,1,11,NO,Exams
2025-11-19,Central_Library,15.9,Low,397.5,2,11,NO,Exams
2025-11-20,Garden_Irrigation,25.2,Medium,1195,3,11,NO,Exams
2025-11-21,Main_Hostel_A,30.5,Low,1755,4,11,NO,Exams
2025-11-22,Academic_Block_1,16.7,Low,81.5,5,11,YES,Exams
2025-11-23,Boys_Hostel_C,40.6,High,3597.75,6,11,YES,Exams
2025-11-24,Central_Canteen,33.3,Low,1195,0,11,NO,Exams
2025-11-25,Central_Library,15.3,Medium,475,1,11,NO,Exams
2025-11-26,Central_Library,25,Medium,627.5,2,11,NO,Exams
2025-11-27,Academic_Block_1,16.4,High,1165,3,11,NO,Exams
2025-11-28,Main_Hostel_A,40.7,Low,2190,4,11,NO,Exams
2025-11-29,Central_Canteen,25.4,Medium,1195,5,11,YES,Exams
2025-11-30,Central_Library,15.5,Medium,57.75,6,11,YES,Exams
2025-12-01,Academic_Block_1,38.8,High,1955,0,12,NO,Exams
2025-12-02,Academic_Block_1,33.8,Medium,1450,1,12,NO,Exams
2025-12-03,Main_Hostel_A,26.3,Medium,2145,2,12,NO,Exams
2025-12-04,Central_Library,23.5,Medium,595,3,12,NO,Exams
2025-12-05,Main_Hostel_A,33.8,Medium,2370,4,12,NO,Exams
2025-12-06,Boys_Hostel_C,35.3,High,3490.5,5,12,YES,Exams
2025-12-07,Campus_Laundry,19.2,High,2511,6,12,YES,Exams
2025-12-08,Central_Library,33.3,Low,550,0,12,NO,Exams
2025-12-09,Campus_Laundry,33.5,Medium,2628,1,12,NO,Exams
2025-12-10,Central_Library,23.9,Low,495,2,12,NO,Exams
2025-12-11,Central_Canteen,18.3,High,1310,3,12,NO,Exams
2025-12-12,Central_Library,33.8,Medium,725,4,12,NO,Exams
2025-12-13,Central_Library,36.7,Low,63.5,5,12,YES,Exams
2025-12-14,Girls_Hostel_B,34.7,Medium,3042,6,12,YES,Exams
2025-12-15,Girls_Hostel_B,20.2,Low,1417.5,0,12,NO,Exams
2025-12-16,Main_Hostel_A,26.4,Medium,1867.5,1,12,NO,Exams
2025-12-17,Indoor_Stadium,37.8,Medium,1560,2,12,NO,Exams
2025-12-18,Girls_Hostel_B,19.3,Low,1320,3,12,NO,Exams
2025-12-19,Girls_Hostel_B,36.7,Low,1905,4,12,NO,Exams
2025-12-20,Indoor_Stadium,39.3,High,1825,5,12,YES,Exams
2025-12-21,Boys_Hostel_C,29.5,Low,2408.25,6,12,YES,Exams
2025-12-22,Main_Hostel_A,17.1,High,1830,0,12,NO,Exams
2025-12-23,Boys_Hostel_C,38.9,Low,2152.5,1,12,NO,Exams
2025-12-24,Boys_Hostel_C,18.6,Low,1200,2,12,NO,Exams
2025-12-25,Campus_Laundry,26.3,Low,1773,3,12,NO,Exams
2025-12-26,Boys_Hostel_C,17.1,Low,1260,4,12,NO,Exams
2025-12-27,Main_Hostel_A,38,Medium,3100.5,5,12,YES,Exams
2025-12-28,Boys_Hostel_C,41,Medium,3471,6,12,YES,Exams
2025-12-29,Boys_Hostel_C,22.7,Medium,1942.5,0,12,NO,Exams
2025-12-30,Central_Canteen,39,Medium,1760,1,12,NO,Exams
2025-12-31,Campus_Laundry,40.2,Low,2655,2,12,NO,Exams
2025-01-01,Academic_Block_1,38,Medium,1605,2,1,NO,Regular
2025-01-02,Central_Library,20.1,High,584,3,1,NO,Regular
2025-01-03,Academic_Block_1,20.6,Low,865,4,1,NO,Regular
2025-01-04,Academic_Block_1,25.7,Medium,133.5,5,1,YES,Regular
2025-01-05,Boys_Hostel_C,18.2,Low,1388.4,6,1,YES,Regular
2025-01-06,Academic_Block_1,32.9,Medium,1615,0,1,NO,Regular
2025-01-07,Campus_Laundry,28,Low,2142,1,1,NO,Regular
2025-01-08,Indoor_Stadium,38.4,Medium,1575,2,1,NO,Regular
2025-01-09,Campus_Laundry,25.5,Medium,2151,3,1,NO,Regular
2025-01-10,Academic_Block_1,28.3,High,1535,4,1,NO,Regular
2025-01-11,Academic_Block_1,18.1,High,141.5,5,1,YES,Regular
2025-01-12,Academic_Block_1,33.7,Medium,143,6,1,YES,Regular
2025-01-13,Academic_Block_1,25.4,Low,1120,0,1,NO,Regular
2025-01-14,Indoor_Stadium,35.1,Medium,1440,1,1,NO,Regular
2025-01-15,Central_Library,31.9,High,638,2,1,NO,Regular
2025-01-16,Campus_Laundry,35.3,Low,2196,3,1,NO,Regular
2025-01-17,Garden_Irrigation,17.2,Low,830,4,1,NO,Regular
2025-01-18,Boys_Hostel_C,39.6,Low,2051.4,5,1,YES,Regular
2025-01-19,Boys_Hostel_C,17.3,High,1942.2,6,1,YES,Regular
2025-01-20,Boys_Hostel_C,28.2,High,2028,0,1,NO,Regular
2025-01-21,Academic_Block_1,22.7,High,1480,1,1,NO,Regular
2025-01-22,Central_Canteen,41.2,Low,1450,2,1,NO,Regular
2025-01-23,Garden_Irrigation,29.3,Low,1090,3,1,NO,Regular
2025-01-24,Main_Hostel_A,23.1,High,1896,4,1,NO,Regular
2025-01-25,Central_Library,30.3,Medium,57.6,5,1,YES,Regular
2025-01-26,Main_Hostel_A,27.7,High,2597.4,6,1,YES,Regular
2025-01-27,Girls_Hostel_B,33.6,Low,1332,0,1,NO,Regular
2025-01-28,Central_Canteen,21.6,High,1415,1,1,NO,Regular
2025-01-29,Indoor_Stadium,29.9,Medium,1520,2,1,NO,Regular
2025-01-30,Girls_Hostel_B,30.9,Medium,1764,3,1,NO,Regular
2025-01-31,Boys_Hostel_C,34.3,High,2022,4,1,NO,Regular
2025-02-01,Central_Canteen,33.2,Medium,1525,5,2,YES,Regular
2025-02-02,Boys_Hostel_C,25.9,Medium,1957.8,6,2,YES,Regular
2025-02-03,Girls_Hostel_B,31.7,Medium,1752,0,2,NO,Regular
2025-02-04,Campus_Laundry,33.6,Medium,2754,1,2,NO,Regular
2025-02-05,Girls_Hostel_B,31.4,Medium,1662,2,2,NO,Regular
2025-02-06,Central_Canteen,32.7,Medium,1610,3,2,NO,Regular
2025-02-07,Indoor_Stadium,37.5,High,1865,4,2,NO,Regular
2025-02-08,Central_Canteen,34,High,1735,5,2,YES,Regular
2025-02-09,Central_Canteen,19.6,Low,795,6,2,YES,Regular
2025-02-10,Boys_Hostel_C,41.7,Medium,2004,0,2,NO,Regular
2025-02-11,Garden_Irrigation,22.6,Low,855,1,2,NO,Regular
2025-02-12,Main_Hostel_A,31.4,Low,1452,2,2,NO,Regular
2025-02-13,Main_Hostel_A,19.5,Low,972,3,2,NO,Regular
2025-02-14,Girls_Hostel_B,27.2,Low,1380,4,2,NO,Regular
2025-02-15,Academic_Block_1,39.7,Low,125,5,2,YES,Regular
2025-02-16,Indoor_Stadium,38.9,Low,1245,6,2,YES,Regular
2025-02-17,Campus_Laundry,18.7,High,2250,0,2,NO,Regular
2025-02-18,Boys_Hostel_C,39.2,Low,1710,1,2,NO,Regular
2025-02-19,Central_Canteen,27.4,High,1455,2,2,NO,Regular
2025-02-20,Central_Library,37.2,Low,510,3,2,NO,Regular
2025-02-21,Academic_Block_1,37.9,Medium,1540,4,2,NO,Regular
2025-02-22,Campus_Laundry,23.5,Medium,2430,5,2,YES,Regular
2025-02-23,Campus_Laundry,27.2,Medium,2646,6,2,YES,Regular
2025-02-24,Academic_Block_1,27.2,Low,1065,0,2,NO,Regular
2025-02-25,Indoor_Stadium,23.4,Low,910,1,2,NO,Regular
2025-02-26,Indoor_Stadium,37.4,Medium,1600,2,2,NO,Regular
2025-02-27,Girls_Hostel_B,15.7,Low,786,3,2,NO,Regular
2025-02-28,Campus_Laundry,35.2,Medium,2637,4,2,NO,Regular
2025-03-01,Campus_Laundry,20.6,Medium,1998,5,3,YES,Regular
2025-03-02,Central_Canteen,21.9,Medium,1165,6,3,YES,Regular
2025-03-03,Central_Canteen,22.7,Medium,1320,0,3,NO,Regular
2025-03-04,Central_Library,24,Medium,502,1,3,NO,Regular
2025-03-05,Academic_Block_1,40,Medium,1670,2,3,NO,Regular
2025-03-06,Academic_Block_1,17.7,High,1360,3,3,NO,Regular
2025-03-07,Central_Canteen,39.6,Low,1400,4,3,NO,Regular
2025-03-08,Central_Library,23.1,Low,39.4,5,3,YES,Regular
2025-03-09,Indoor_Stadium,29.8,Medium,1440,6,3,YES,Regular
2025-03-10,Garden_Irrigation,28.8,Low,1150,0,3,NO,Regular
2025-03-11,Garden_Irrigation,23.2,Low,975,1,3,NO,Regular
2025-03-12,Main_Hostel_A,33.3,Medium,1938,2,3,NO,Regular
2025-03-13,Girls_Hostel_B,36.1,High,2118,3,3,NO,Regular
2025-03-14,Academic_Block_1,16.2,Medium,1115,4,3,NO,Regular
2025-03-15,Academic_Block_1,29.2,Medium,142.5,5,3,YES,Regular
2025-03-16,Central_Library,25.1,High,63.8,6,3,YES,Regular
2025-03-17,Central_Library,23.9,Low,392,0,3,NO,Regular
2025-03-18,Main_Hostel_A,25.5,High,1770,1,3,NO,Regular
2025-03-19,Main_Hostel_A,17.8,Low,1068,2,3,NO,Regular
2025-03-20,Central_Canteen,30.1,Low,1155,3,3,NO,Regular
2025-03-21,Academic_Block_1,21.5,Low,865,4,3,NO,Regular
2025-03-22,Academic_Block_1,30.2,Low,117,5,3,YES,Regular
2025-03-23,Central_Library,19.1,High,53.2,6,3,YES,Regular
2025-03-24,Indoor_Stadium,41.1,Low,1490,0,3,NO,Regular
2025-03-25,Garden_Irrigation,22.5,Medium,1290,1,3,NO,Regular
2025-03-26,Central_Library,40.8,Medium,708,2,3,NO,Regular
2025-03-27,Main_Hostel_A,21,Low,1134,3,3,NO,Regular
2025-03-28,Boys_Hostel_C,23.5,Medium,1620,4,3,NO,Regular
2025-03-29,Garden_Irrigation,41.5,Low,1365,5,3,YES,Regular
2025-03-30,Central_Canteen,38.4,Medium,1520,6,3,YES,Regular
2025-03-31,Indoor_Stadium,27.4,Medium,1260,0,3,NO,Regular
2025-04-01,Main_Hostel_A,15.8,Medium,1338,1,4,NO,Regular
2025-04-02,Campus_Laundry,35,Medium,2862,2,4,NO,Regular
2025-04-03,Academic_Block_1,20.2,Medium,1215,3,4,NO,Regular
2025-04-04,Girls_Hostel_B,16.1,Low,954,4,4,NO,Regular
2025-04-05,Academic_Block_1,41.1,Medium,168.5,5,4,YES,Regular
2025-04-06,Girls_Hostel_B,41.2,Medium,2675.4,6,4,YES,Regular
2025-04-07,Indoor_Stadium,19.1,High,1375,0,4,NO,Regular
2025-04-08,Academic_Block_1,18.1,Low,880,1,4,NO,Regular
2025-04-09,Central_Canteen,41.3,High,1980,2,4,NO,Regular
2025-04-10,Garden_Irrigation,16.6,Medium,1055,3,4,NO,Regular
2025-04-11,Main_Hostel_A,36,High,2034,4,4,NO,Regular
2025-04-12,Indoor_Stadium,17.8,Low,880,5,4,YES,Regular
2025-04-13,Central_Library,30.5,Medium,54.2,6,4,YES,Regular
2025-04-14,Indoor_Stadium,25.5,Medium,1375,0,4,NO,Regular
2025-04-15,Garden_Irrigation,15.5,Medium,1095,1,4,NO,Regular
2025-04-16,Central_Canteen,29.1,Medium,1385,2,4,NO,Regular
2025-04-17,Indoor_Stadium,27.7,Medium,1300,3,4,NO,Regular
2025-04-18,Campus_Laundry,37.9,High,3132,4,4,NO,Regular
2025-04-19,Indoor_Stadium,25.7,Medium,1210,5,4,YES,Regular
2025-04-20,Central_Canteen,20.4,Medium,1155,6,4,YES,Regular
2025-04-21,Central_Canteen,21.9,Medium,1260,0,4,NO,Regular
2025-04-22,Central_Library,20.5,Medium,428,1,4,NO,Regular
2025-04-23,Indoor_Stadium,17.6,High,1245,2,4,NO,Regular
2025-04-24,Main_Hostel_A,26.2,Medium,1590,3,4,NO,Regular
2025-04-25,Academic_Block_1,34.2,Medium,1455,4,4,NO,Regular
2025-04-26,Indoor_Stadium,22.6,Medium,1270,5,4,YES,Regular
2025-04-27,Campus_Laundry,37.5,Medium,2907,6,4,YES,Regular
2025-04-28,Main_Hostel_A,15.8,Low,918,0,4,NO,Regular
2025-04-29,Garden_Irrigation,37.1,Medium,1520,1,4,NO,Regular
2025-04-30,Boys_Hostel_C,35.5,Medium,1878,2,4,NO,Regular
2025-05-01,Garden_Irrigation,29,Low,1160,3,5,NO,Vacation
2025-05-02,Girls_Hostel_B,36.6,High,612,4,5,NO,Vacation
2025-05-03,Central_Library,21.2,Medium,13.5,5,5,YES,Vacation
2025-05-04,Indoor_Stadium,28.2,Medium,403.5,6,5,YES,Vacation
2025-05-05,Campus_Laundry,24.8,Medium,742.5,0,5,NO,Vacation
2025-05-06,Campus_Laundry,38.3,Medium,934.2,1,5,NO,Vacation
2025-05-07,Boys_Hostel_C,34.5,High,621,2,5,NO,Vacation
2025-05-08,Central_Canteen,18.3,Low,258,3,5,NO,Vacation
2025-05-09,Academic_Block_1,20.8,High,456,4,5,NO,Vacation
2025-05-10,Central_Canteen,38.2,Low,391.5,5,5,YES,Vacation
2025-05-11,Central_Canteen,38.9,Medium,498,6,5,YES,Vacation
2025-05-12,Central_Canteen,20,Medium,334.5,0,5,NO,Vacation
2025-05-13,Garden_Irrigation,38.6,Medium,1740,1,5,NO,Vacation
2025-05-14,Main_Hostel_A,24.9,Medium,442.8,2,5,NO,Vacation
2025-05-15,Main_Hostel_A,22.3,Low,295.2,3,5,NO,Vacation
2025-05-16,Main_Hostel_A,16.2,Low,279,4,5,NO,Vacation
2025-05-17,Indoor_Stadium,32.8,Medium,427.5,5,5,YES,Vacation
2025-05-18,Boys_Hostel_C,24.8,Medium,624.78,6,5,YES,Vacation
2025-05-19,Garden_Irrigation,38.6,Medium,1665,0,5,NO,Vacation
2025-05-20,Girls_Hostel_B,15.2,Low,234,1,5,NO,Vacation
2025-05-21,Girls_Hostel_B,28.7,Low,381.6,2,5,NO,Vacation
2025-05-22,Academic_Block_1,22.7,Medium,337.5,3,5,NO,Vacation
2025-05-23,Academic_Block_1,35.3,Medium,436.5,4,5,NO,Vacation
2025-05-24,Garden_Irrigation,21.9,Medium,1140,5,5,YES,Vacation
2025-05-25,Main_Hostel_A,23.1,High,734.76,6,5,YES,Vacation
2025-05-26,Main_Hostel_A,33.3,Medium,561.6,0,5,NO,Vacation
